bikeStationID,name,latitude,longitude,category
139,Platform 7 Coffee,49.263747,-123.157848,"Café,Coffee Shop,Restaurant"
139,Cactus Club Cafe West Broadway,49.263419,-123.139575,"American Restaurant,Mexican Restaurant"
139,Be Fresh Local Market,49.270533,-123.148131,"Café,Coffee Shop,Deli"
139,Blenz Coffee,49.263527,-123.150045,"Café,Coffee Shop,Restaurant"
139,Temaki Sushi,49.263712,-123.154359,Sushi Restaurant
139,Pallet Coffee Roasters Broadway Inc,49.263599,-123.150781,"Café,Coffee Shop"
139,Chatime,49.263826,-123.140096,"Bubble Tea Shop,Tea Room,Restaurant"
139,Carlos O'Bryan's Pub,49.265334,-123.145496,Pub
139,The Burrito Brothers Mexican Food,49.270929,-123.155302,"American Restaurant,Mexican Restaurant"
140,Rain or Shine Ice Cream,49.267929,-123.1488,"Ice Cream Parlor,Restaurant"
140,Fable,49.267954,-123.149127,Restaurant
140,Beaucoup Bakery & Cafe,49.266477,-123.140728,"Bakery,French Restaurant"
140,Suika,49.263522,-123.141773,"Sushi Restaurant,Tapas Restaurant"
140,Romer's Burger Bar,49.268222,-123.147528,"Burger Joint,Fast Food Restaurant"
140,Novo Pizzeria & Wine Bar,49.266632,-123.145364,Pizzeria
140,Cheesecake Etc,49.266415,-123.138696,"Dessert Shop,Diner"
140,AnnaLena,49.270791,-123.146937,Restaurant
140,Sophie's Cosmic Cafe,49.268253,-123.152558,"Diner,American Restaurant,Fast Food Restaurant"
140,O5 Tea Co,49.268051,-123.155541,"Tea Room,Restaurant"
140,49th Parallel Coffee,49.268036,-123.15481,"Coffee Shop,Restaurant"
140,Prado Cafe,49.269478,-123.140985,"Café,Restaurant"
140,Siegel's Bagels,49.272737,-123.147184,"Bagel Shop,Bakery,Deli"
140,Oddfish,49.270914,-123.147434,Seafood Restaurant
140,TurF,49.268309,-123.151671,"Coffee Shop,Salad Restaurant"
140,Au Comptoir,49.268082,-123.157004,"Café,Brasserie"
140,Raisu,49.268036,-123.158378,"Diner,Japanese Restaurant"
140,Paul's Place Restaurant & Omelettery,49.265962,-123.138657,"Bistro,Diner,American Restaurant"
140,Small Victory,49.258291,-123.138568,"Bakery,Dessert Shop,Restaurant"
140,Lin's Chinese Cuisine and Tea House,49.263764,-123.139847,Chinese Restaurant
140,Jam Cafe,49.268376,-123.153947,"Café,Restaurant"
140,Elysian Room,49.267038,-123.144993,"Coffee Shop,Restaurant"
140,Go Fish,49.271466,-123.140506,"Seafood Restaurant,Meat and Seafood Store"
140,The Liberty Distillery,49.270379,-123.134574,"Distillery,Winery"
140,Their There,49.267851,-123.151388,"Bakery,Café,Sandwich Spot"
140,Las Margaritas,49.268201,-123.150121,Mexican Restaurant
140,Granville Island Brewing,49.270647,-123.135651,"Bar,Brewery,Restaurant"
140,Stable House Bistro,49.259717,-123.139177,"Restaurant,Wine Bar"
140,Chewie's Steam & Oyster Bar,49.271063,-123.155394,"Cajun and Creole Restaurant,Seafood Restaurant,South American Restaurant"
140,Cactus Club Cafe West Broadway,49.263419,-123.139575,"American Restaurant,Mexican Restaurant"
140,Blenz Coffee,49.263527,-123.150045,"Café,Coffee Shop,Restaurant"
140,Platform 7 Coffee,49.263747,-123.157848,"Café,Coffee Shop,Restaurant"
140,Tony's Fish & Oyster Cafe,49.270699,-123.136304,Seafood Restaurant
140,The Keg Steakhouse & Bar,49.271157,-123.135695,Restaurant
140,Carlos O'Bryan's Pub,49.265334,-123.145496,Pub
140,Temaki Sushi,49.263712,-123.154359,Sushi Restaurant
140,Pallet Coffee Roasters Broadway Inc,49.263599,-123.150781,"Café,Coffee Shop"
140,The Vancouver Fish Co,49.270626,-123.13646,Seafood Restaurant
140,Afghan Horsemen Restaurant,49.269257,-123.138533,"Afghan Restaurant,Mediterranean Restaurant,Middle Eastern Restaurant"
140,Chatime,49.263826,-123.140096,"Bubble Tea Shop,Tea Room,Restaurant"
140,Juliet's Cafe,49.272659,-123.147989,"Café,Diner,Fast Food Restaurant"
140,Be Fresh Local Market,49.270533,-123.148131,"Café,Coffee Shop,Deli"
140,Plaisir Sucre Bakery Ltd,49.262209,-123.15277,"Bakery,French Restaurant"
140,The Burrito Brothers Mexican Food,49.270929,-123.155302,"American Restaurant,Mexican Restaurant"
140,The Bimini Public House,49.267975,-123.150994,"Pub,Restaurant"
140,"Happy Lamb Hot Pot, Vancouver",49.263445,-123.145253,Hotpot Restaurant
140,Earls Restaurant,49.263893,-123.14148,"Pizzeria,American Restaurant,Fast Food Restaurant"
140,Masa Japanese Restaurant,49.263414,-123.136655,"Sushi Restaurant,Seafood Restaurant"
140,Apollonia Greek Restaurant,49.269432,-123.140576,Greek Restaurant
140,Wicked Cafe,49.265432,-123.135854,"Café,Coffee Shop,Diner"
143,The Liberty Distillery,49.270379,-123.134574,"Distillery,Winery"
143,A Bread Affair,49.27248,-123.135889,"Bakery,Restaurant"
143,Cheesecake Etc,49.266415,-123.138696,"Dessert Shop,Diner"
143,Ancora Waterfront Dining and Patio,49.27371,-123.132588,"Mediterranean Restaurant,Seafood Restaurant"
143,Matchstick Coffee Roasters,49.274363,-123.126073,"Café,Restaurant"
143,Caffe Cittadella,49.26473,-123.116978,"Coffee Shop,Restaurant"
143,Granville Island Brewing,49.270647,-123.135651,"Bar,Brewery,Restaurant"
143,Off the Tracks Bistro,49.270292,-123.133999,"Café,Restaurant"
143,Mister,49.27515,-123.121436,"Ice Cream Parlor,Restaurant"
143,The Sandbar Seafood Restaurant,49.27216,-123.134158,"Lounge,Sushi Restaurant,Seafood Restaurant"
143,Minami Restaurant,49.275269,-123.120797,Sushi Restaurant
143,The Flying Pig Yaletown,49.275181,-123.122007,Restaurant
143,Rodney's Oyster House,49.274378,-123.123236,Seafood Restaurant
143,Dockside Restaurant,49.269422,-123.131167,"Hotel Bar,Lounge,Seafood Restaurant"
143,Jj Bean House of Coffee,49.272624,-123.135577,"Coffee Shop,Restaurant"
143,Elysian Coffee Broadway,49.263077,-123.117243,"Coffee Shop,Restaurant"
143,MeeT in Yaletown,49.274991,-123.121909,Vegan and Vegetarian Restaurant
143,Provence Marinaside,49.273338,-123.119497,"French Restaurant,Mediterranean Restaurant,Seafood Restaurant"
143,OEB Breakfast Co,49.273374,-123.119419,Dining and Drinking
143,Prado Cafe,49.269478,-123.140985,"Café,Restaurant"
143,Lee's Donuts of Granville Island,49.272624,-123.135577,Donut Shop
143,The Keg Steakhouse & Bar,49.271157,-123.135695,Restaurant
143,Dynasty Seafood Restaurant 皇朝海鮮酒家,49.263675,-123.12143,Chinese Restaurant
143,Tony's Fish & Oyster Cafe,49.270699,-123.136304,Seafood Restaurant
143,Hapa Izakaya,49.27512,-123.12265,"Bar,Sushi Restaurant"
143,Chancho Tortilleria,49.276247,-123.12518,Taco Restaurant
143,The Wicklow Pub,49.268648,-123.118691,"Pub,Sports Bar,Restaurant"
143,Coo Coo Coffee,49.275784,-123.123761,"Café,Coffee Shop,Restaurant"
143,Ki-Isu Japanese Restaurant,49.273755,-123.123183,"Diner,Sushi Restaurant"
143,The Vancouver Fish Co,49.270626,-123.13646,Seafood Restaurant
143,Lin's Chinese Cuisine and Tea House,49.263764,-123.139847,Chinese Restaurant
143,Long Table Distillery,49.275949,-123.132455,"Wine Bar,Distillery,Restaurant"
143,Cactus Club Cafe Yaletown,49.275084,-123.122728,"American Restaurant,Mexican Restaurant"
143,Cactus Club Cafe Broadway + Ash,49.263396,-123.117189,"American Restaurant,Mexican Restaurant,Seafood Restaurant"
143,Banana Leaf,49.263207,-123.122445,Malay Restaurant
143,Salsa & Agave Mexican Grill,49.274054,-123.122154,Mexican Restaurant
143,Sushi Dragon Japanese Restaurant,49.263134,-123.11814,Sushi Restaurant
143,Royal Seoul House,49.26363,-123.131726,Korean Restaurant
143,Mahony & Sons,49.26908,-123.118647,"Pub,Restaurant"
143,Cactus Club Cafe West Broadway,49.263419,-123.139575,"American Restaurant,Mexican Restaurant"
143,Brix Restaurant & Wine Bar,49.275789,-123.122221,"Wine Bar,Restaurant"
143,Popina,49.273002,-123.134905,Bistro
143,Tap & Barrel Bridges,49.272814,-123.136566,"Bar,Restaurant"
143,Chatime,49.263826,-123.140096,"Bubble Tea Shop,Tea Room,Restaurant"
143,Starbucks,49.274713,-123.122129,Coffee Shop
143,Masa Japanese Restaurant,49.263414,-123.136655,"Sushi Restaurant,Seafood Restaurant"
143,Tojo's Restaurant,49.263609,-123.129859,Sushi Restaurant
143,Chang'an,49.273283,-123.132876,Dim Sum Restaurant
143,Tartine Bread & Pies,49.274482,-123.13168,"Bakery,Restaurant"
143,Apollonia Greek Restaurant,49.269432,-123.140576,Greek Restaurant
147,Siegel's Bagels,49.272737,-123.147184,"Bagel Shop,Bakery,Deli"
147,AnnaLena,49.270791,-123.146937,Restaurant
147,A Bread Affair,49.27248,-123.135889,"Bakery,Restaurant"
147,Rain or Shine Ice Cream,49.267929,-123.1488,"Ice Cream Parlor,Restaurant"
147,The Inukshuk,49.284303,-123.143552,"Public Art,Restaurant,Fountain,Hotel"
147,Oddfish,49.270914,-123.147434,Seafood Restaurant
147,Fable,49.267954,-123.149127,Restaurant
147,Go Fish,49.271466,-123.140506,"Seafood Restaurant,Meat and Seafood Store"
147,Romer's Burger Bar,49.268222,-123.147528,"Burger Joint,Fast Food Restaurant"
147,Ancora Waterfront Dining and Patio,49.27371,-123.132588,"Mediterranean Restaurant,Seafood Restaurant"
147,Prado Cafe,49.269478,-123.140985,"Café,Restaurant"
147,Sophie's Cosmic Cafe,49.268253,-123.152558,"Diner,American Restaurant,Fast Food Restaurant"
147,Granville Island Tea Co,49.272366,-123.134987,"Tea Room,Restaurant"
147,Local Public Eatery,49.272458,-123.155433,"Sports Bar,Burger Joint,New American Restaurant"
147,Nook,49.272283,-123.155174,"Pizzeria,Italian Restaurant"
147,Granville Island Brewing,49.270647,-123.135651,"Bar,Brewery,Restaurant"
147,Jj Bean House of Coffee,49.272624,-123.135577,"Coffee Shop,Restaurant"
147,The Sandbar Seafood Restaurant,49.27216,-123.134158,"Lounge,Sushi Restaurant,Seafood Restaurant"
147,Juliet's Cafe,49.272659,-123.147989,"Café,Diner,Fast Food Restaurant"
147,Chewie's Steam & Oyster Bar,49.271063,-123.155394,"Cajun and Creole Restaurant,Seafood Restaurant,South American Restaurant"
147,TurF,49.268309,-123.151671,"Coffee Shop,Salad Restaurant"
147,Lee's Donuts of Granville Island,49.272624,-123.135577,Donut Shop
147,Viva Fine Foods & Bakery Inc,49.272,-123.15515,"Bakery,Restaurant"
147,The Keg Steakhouse & Bar,49.271157,-123.135695,Restaurant
147,Tony's Fish & Oyster Cafe,49.270699,-123.136304,Seafood Restaurant
147,Long Table Distillery,49.275949,-123.132455,"Wine Bar,Distillery,Restaurant"
147,Their There,49.267851,-123.151388,"Bakery,Café,Sandwich Spot"
147,Petit Ami,49.272644,-123.13566,"Coffee Shop,Restaurant"
147,The Vancouver Fish Co,49.270626,-123.13646,Seafood Restaurant
147,Las Margaritas,49.268201,-123.150121,Mexican Restaurant
147,Afghan Horsemen Restaurant,49.269257,-123.138533,"Afghan Restaurant,Mediterranean Restaurant,Middle Eastern Restaurant"
147,Be Fresh Local Market,49.270533,-123.148131,"Café,Coffee Shop,Deli"
147,Elysian Room,49.267038,-123.144993,"Coffee Shop,Restaurant"
147,Patisserie Lebeau,49.269653,-123.14392,"Bakery,French Restaurant"
147,Tap & Barrel Bridges,49.272814,-123.136566,"Bar,Restaurant"
147,The Boathouse Restaurant,49.274306,-123.153726,Restaurant
147,Popina,49.273002,-123.134905,Bistro
147,The Burrito Brothers Mexican Food,49.270929,-123.155302,"American Restaurant,Mexican Restaurant"
147,Charqui Grill,49.272608,-123.14912,Restaurant
147,Apollonia Greek Restaurant,49.269432,-123.140576,Greek Restaurant
147,Starbucks,49.272855,-123.147438,Coffee Shop
147,The Bimini Public House,49.267975,-123.150994,"Pub,Restaurant"
147,Market Grill,49.272588,-123.135655,"Burger Joint,Seafood Restaurant"
147,Chang'an,49.273283,-123.132876,Dim Sum Restaurant
147,Triple O's,49.272608,-123.147336,"Burger Joint,Fast Food Restaurant"
147,Doner Kebab,49.267903,-123.149366,"Fast Food Restaurant,Kebab Restaurant"
147,Blue Parrot Coffee,49.272624,-123.135577,"Café,Coffee Shop,Fast Food Restaurant"
147,Mister,49.270539,-123.147483,Ice Cream Parlor
147,Robba Da Matti,49.270559,-123.147566,Italian Restaurant
147,Beach Ave Bar & Grill,49.275506,-123.13558,Bar
148,Creekside Park,49.274549,-123.102971,"Restaurant,Park"
148,Keefer Bar,49.279619,-123.101293,"Cocktail Bar,Lounge,Restaurant"
148,Bao Bei,49.279609,-123.100805,Chinese Restaurant
148,Phnom Penh,49.278403,-123.098188,"Cambodian Restaurant,Chinese Restaurant,Vietnamese Restaurant"
148,Terra Breads,49.271451,-123.107006,"Bakery,Restaurant"
148,Earnest Ice Cream,49.268876,-123.102894,"Ice Cream Parlor,Restaurant"
148,Gusto a Taste of Italy,49.271332,-123.105861,"Bistro,Ice Cream Parlor"
148,Chambar,49.280213,-123.1097,Belgian Restaurant
148,Pidgin,49.281822,-123.10406,Restaurant
148,Chinatown BBQ,49.280283,-123.101512,"BBQ Joint,Cantonese Restaurant"
148,Jam Cafe,49.280306,-123.109627,"Coffee Shop,Restaurant"
148,Mello,49.280489,-123.098771,Donut Shop
148,CRAFT Beer Market Vancouver,49.270591,-123.106447,"Bar,Brewery,Gastropub"
148,Nelson the Seagull,49.282251,-123.104519,"Bakery,Café,Sandwich Spot"
148,Revolver,49.283261,-123.109473,"Café,Coffee Shop,Restaurant"
148,Back and Forth Bar,49.282075,-123.102476,Beer Bar
148,New Town Bakery & Restaurant,49.280309,-123.100946,"Bakery,Chinese Restaurant"
148,Propaganda Coffee,49.280499,-123.099259,"Café,Coffee Shop,Restaurant"
148,Tacofino,49.282729,-123.104884,Taco Restaurant
148,The American,49.276324,-123.099634,"Arcade,Bar,Restaurant"
148,Passione Gelato,49.275798,-123.113785,"Gelato Shop,Ice Cream Parlor,Restaurant"
148,Fanny Bay Oyster Bar & Shellfish Market,49.278557,-123.114183,Seafood Restaurant
148,Nemesis Coffee,49.282787,-123.110244,"Coffee Shop,Restaurant"
148,Alibi Room,49.284288,-123.10023,"Beer Bar,Lounge,American Restaurant"
148,Honey Salt,49.275175,-123.11284,Restaurant
148,Faculty Brewing Co,49.268552,-123.104488,"Bar,Brewery,Restaurant"
148,Bodega on Main,49.275439,-123.099639,Tapas Restaurant
148,Brickhouse Late Nite Bistro & Bar,49.277848,-123.09952,"Dive Bar,Lounge,Diner"
148,Nuba,49.282792,-123.109595,"Lebanese Restaurant,Mediterranean Restaurant,Vegan and Vegetarian Restaurant"
148,The Old Spaghetti Factory,49.283831,-123.105302,Italian Restaurant
148,Amato Gelato Cafe,49.27005,-123.103156,"Ice Cream Parlor,Restaurant"
148,Nook,49.269521,-123.109276,Italian Restaurant
148,LanaLou's,49.283015,-123.096227,"Diner,Comfort Food Restaurant"
148,JJ Bean Coffee Roasters,49.270118,-123.109002,"Coffee Shop,Restaurant"
148,Fresh Take-Out Japanese,49.275695,-123.115155,Sushi Restaurant
148,Red Truck Beer,49.268585,-123.097272,"Brewery,Restaurant"
148,La Casita Mexican Restaurant,49.283075,-123.106942,"American Restaurant,Burrito Restaurant"
148,Six Acres,49.283285,-123.104445,"Lounge,Gastropub"
148,Local Gastown,49.283692,-123.104074,New American Restaurant
148,Devil's Elbow Ale & Smoke House,49.28027,-123.109705,"Bar,BBQ Joint,Gastropub"
148,Tap & Barrel,49.271827,-123.106065,Gastropub
148,Boston Pizza,49.277218,-123.11415,Pizzeria
148,Terry Fox Plaza,49.27572,-123.112805,"Restaurant,Monument,Plaza,Sports and Recreation,Hotel"
148,JW Marriott Executive Lounge,49.275375,-123.112532,Lounge
148,The Pint Public House,49.281376,-123.10769,"Pub,Sports Bar,Restaurant"
148,The Hastings Warehouse,49.282159,-123.109054,Restaurant
148,The Lamplighter Public House,49.283739,-123.106268,"Lounge,Pub,Restaurant"
148,Shark Club Bar & Grill,49.278968,-123.113163,"Night Club,Sports Bar,BBQ Joint"
148,Funky Winker Beans,49.281922,-123.10587,"Dive Bar,Karaoke Bar"
148,Soft Peaks Ice Cream,49.283681,-123.103586,"Ice Cream Parlor,Restaurant"
150,Alibi Room,49.284288,-123.10023,"Beer Bar,Lounge,American Restaurant"
150,Ask for Luigi,49.284215,-123.097709,Italian Restaurant
150,The Mackenzie Room,49.283272,-123.095032,Restaurant
150,Meet in Gastown,49.283275,-123.104849,Vegan and Vegetarian Restaurant
150,Back and Forth Bar,49.282075,-123.102476,Beer Bar
150,Tacofino,49.282729,-123.104884,Taco Restaurant
150,Nelson the Seagull,49.282251,-123.104519,"Bakery,Café,Sandwich Spot"
150,Pidgin,49.281822,-123.10406,Restaurant
150,Bao Bei,49.279609,-123.100805,Chinese Restaurant
150,Keefer Bar,49.279619,-123.101293,"Cocktail Bar,Lounge,Restaurant"
150,LanaLou's,49.283015,-123.096227,"Diner,Comfort Food Restaurant"
150,Kissa Tanto,49.28055,-123.098127,"Italian Restaurant,Japanese Restaurant"
150,Mello,49.280489,-123.098771,Donut Shop
150,Revolver,49.283261,-123.109473,"Café,Coffee Shop,Restaurant"
150,The Old Spaghetti Factory,49.283831,-123.105302,Italian Restaurant
150,Phnom Penh,49.278403,-123.098188,"Cambodian Restaurant,Chinese Restaurant,Vietnamese Restaurant"
150,Matchstick Coffee,49.278692,-123.099348,"Café,Coffee Shop,Restaurant"
150,Chinatown BBQ,49.280283,-123.101512,"BBQ Joint,Cantonese Restaurant"
150,Propaganda Coffee,49.280499,-123.099259,"Café,Coffee Shop,Restaurant"
150,Guilt & Co,49.283579,-123.104064,"Lounge,Wine Bar,Restaurant"
150,Timbertrain Coffee Roasters,49.283744,-123.109189,"Coffee Shop,Restaurant"
150,New Town Bakery & Restaurant,49.280309,-123.100946,"Bakery,Chinese Restaurant"
150,La Taqueria,49.282983,-123.110585,"Taco Restaurant,Vegan and Vegetarian Restaurant"
150,Nemesis Coffee,49.282787,-123.110244,"Coffee Shop,Restaurant"
150,The Boxcar,49.276469,-123.100214,"Arts and Entertainment,Cocktail Bar,Restaurant"
150,Finch's Tea & Coffee House,49.282798,-123.111624,"Tea Room,French Restaurant,Sandwich Spot"
150,Jam Cafe,49.280306,-123.109627,"Coffee Shop,Restaurant"
150,Six Acres,49.283285,-123.104445,"Lounge,Gastropub"
150,Nuba,49.282792,-123.109595,"Lebanese Restaurant,Mediterranean Restaurant,Vegan and Vegetarian Restaurant"
150,Chambar,49.280213,-123.1097,Belgian Restaurant
150,Miku,49.286766,-123.112205,Sushi Restaurant
150,Local Gastown,49.283692,-123.104074,New American Restaurant
150,The Poke Guy,49.283786,-123.112032,"Poke Restaurant,Seafood Restaurant"
150,Steamworks Brewing Co,49.284949,-123.110915,"Bar,Restaurant"
150,La Casita Mexican Restaurant,49.283075,-123.106942,"American Restaurant,Burrito Restaurant"
150,The Magnet,49.282484,-123.111029,"Beer Bar,Restaurant"
150,Jules Bistro,49.283456,-123.106244,"Bistro,French Restaurant"
150,Chronic Tacos,49.285685,-123.11187,Mexican Restaurant
150,Crackle Creme,49.277739,-123.097969,"Coffee Shop,Dessert Shop,Restaurant"
150,Brickhouse Late Nite Bistro & Bar,49.277848,-123.09952,"Dive Bar,Lounge,Diner"
150,Devil's Elbow Ale & Smoke House,49.28027,-123.109705,"Bar,BBQ Joint,Gastropub"
150,Rogue Kitchen & Wetbar,49.285474,-123.11169,"Bar,New American Restaurant"
150,The American,49.276324,-123.099634,"Arcade,Bar,Restaurant"
150,Water St Cafe,49.284269,-123.109072,"Bistro,American Restaurant,Italian Restaurant"
150,The Lamplighter Public House,49.283739,-123.106268,"Lounge,Pub,Restaurant"
150,Hunnybee Bruncheonette,49.277873,-123.097169,Coffee Shop
150,Soft Peaks Ice Cream,49.283681,-123.103586,"Ice Cream Parlor,Restaurant"
150,The Pint Public House,49.281376,-123.10769,"Pub,Sports Bar,Restaurant"
150,Kita No Donburi,49.284584,-123.113236,Sushi Restaurant
150,Black Frog Eatery,49.284578,-123.10853,"Bar,American Restaurant,Seafood Restaurant"
152,Thomas Haas Patisserie,49.264143,-123.163234,"Dessert Shop,Restaurant"
152,Suika,49.263522,-123.141773,"Sushi Restaurant,Tapas Restaurant"
152,Edible Flours,49.263706,-123.156791,"Bakery,Cupcake Shop,Vegan and Vegetarian Restaurant"
152,Sweet Obsession,49.257795,-123.165122,"Bakery,Pastry Shop,Diner"
152,Platform 7 Coffee,49.263747,-123.157848,"Café,Coffee Shop,Restaurant"
152,Stable House Bistro,49.259717,-123.139177,"Restaurant,Wine Bar"
152,Temaki Sushi,49.263712,-123.154359,Sushi Restaurant
152,White Spot Kitsilano,49.263844,-123.163371,"Burger Joint,Diner,American Restaurant"
152,Their There,49.267851,-123.151388,"Bakery,Café,Sandwich Spot"
152,Blenz Coffee,49.263527,-123.150045,"Café,Coffee Shop,Restaurant"
152,Plaisir Sucre Bakery Ltd,49.262209,-123.15277,"Bakery,French Restaurant"
152,Heirloom Vegetarian,49.260999,-123.139205,Vegan and Vegetarian Restaurant
152,Pallet Coffee Roasters Broadway Inc,49.263599,-123.150781,"Café,Coffee Shop"
152,Heirloom Juice Co,49.260263,-123.139142,Juice Bar
152,Carlos O'Bryan's Pub,49.265334,-123.145496,Pub
152,Subway,49.262548,-123.152799,"Deli,Fast Food Restaurant"
152,Caffe Barney,49.259223,-123.138972,Diner
152,"Happy Lamb Hot Pot, Vancouver",49.263445,-123.145253,Hotpot Restaurant
152,Earls Restaurant,49.263893,-123.14148,"Pizzeria,American Restaurant,Fast Food Restaurant"
152,Garden Corner Cafe,49.261184,-123.153331,"Café,Coffee Shop,Restaurant"
152,Sweet Barrel Coffee Roasters and Creamery,49.261318,-123.153424,Ice Cream Parlor
152,Regal Beagle,49.264087,-123.156986,Restaurant
152,Evelyn's Coffee Shop,49.263681,-123.15468,"Bistro,Diner,Fast Food Restaurant"
152,Livni Café and Bakery,49.263984,-123.155679,Café
152,Le Coq Frit,49.263573,-123.147778,"Café,Fried Chicken Joint"
152,Glitch Vancouver,49.264031,-123.156981,Bar
152,Viet Flavour Restaurant,49.263527,-123.146477,Vietnamese Restaurant
152,Casereccio Foods,49.264149,-123.157234,Italian Restaurant
152,Delhi6,49.265211,-123.144999,Indian Restaurant
152,Fiore Famiglia,49.257944,-123.165053,Italian Restaurant
152,Gateau de Henry,49.265813,-123.145862,"Café,Dessert Shop,Restaurant"
152,Old Beijing Roast Duck,49.26396,-123.141973,Peking Duck Restaurant
152,M & M Food Market,49.257003,-123.153459,Restaurant
152,The Reagle Beagle,49.264087,-123.156986,Restaurant
152,Sage Counselling,49.263918,-123.144483,"Chinese Restaurant,Fast Food Restaurant"
152,O Thai,49.263821,-123.141636,Thai Restaurant
153,Beaucoup Bakery & Cafe,49.266477,-123.140728,"Bakery,French Restaurant"
153,Cheesecake Etc,49.266415,-123.138696,"Dessert Shop,Diner"
153,Suika,49.263522,-123.141773,"Sushi Restaurant,Tapas Restaurant"
153,Prado Cafe,49.269478,-123.140985,"Café,Restaurant"
153,Rain or Shine Ice Cream,49.267929,-123.1488,"Ice Cream Parlor,Restaurant"
153,Paul's Place Restaurant & Omelettery,49.265962,-123.138657,"Bistro,Diner,American Restaurant"
153,Romer's Burger Bar,49.268222,-123.147528,"Burger Joint,Fast Food Restaurant"
153,Fable,49.267954,-123.149127,Restaurant
153,AnnaLena,49.270791,-123.146937,Restaurant
153,Novo Pizzeria & Wine Bar,49.266632,-123.145364,Pizzeria
153,The Liberty Distillery,49.270379,-123.134574,"Distillery,Winery"
153,Go Fish,49.271466,-123.140506,"Seafood Restaurant,Meat and Seafood Store"
153,A Bread Affair,49.27248,-123.135889,"Bakery,Restaurant"
153,Lin's Chinese Cuisine and Tea House,49.263764,-123.139847,Chinese Restaurant
153,Granville Island Brewing,49.270647,-123.135651,"Bar,Brewery,Restaurant"
153,Siegel's Bagels,49.272737,-123.147184,"Bagel Shop,Bakery,Deli"
153,Oddfish,49.270914,-123.147434,Seafood Restaurant
153,Sophie's Cosmic Cafe,49.268253,-123.152558,"Diner,American Restaurant,Fast Food Restaurant"
153,Granville Island Tea Co,49.272366,-123.134987,"Tea Room,Restaurant"
153,Small Victory,49.258291,-123.138568,"Bakery,Dessert Shop,Restaurant"
153,Off the Tracks Bistro,49.270292,-123.133999,"Café,Restaurant"
153,Ancora Waterfront Dining and Patio,49.27371,-123.132588,"Mediterranean Restaurant,Seafood Restaurant"
153,The Sandbar Seafood Restaurant,49.27216,-123.134158,"Lounge,Sushi Restaurant,Seafood Restaurant"
153,Jj Bean House of Coffee,49.272624,-123.135577,"Coffee Shop,Restaurant"
153,Elysian Room,49.267038,-123.144993,"Coffee Shop,Restaurant"
153,Tony's Fish & Oyster Cafe,49.270699,-123.136304,Seafood Restaurant
153,TurF,49.268309,-123.151671,"Coffee Shop,Salad Restaurant"
153,The Keg Steakhouse & Bar,49.271157,-123.135695,Restaurant
153,Cactus Club Cafe West Broadway,49.263419,-123.139575,"American Restaurant,Mexican Restaurant"
153,Stable House Bistro,49.259717,-123.139177,"Restaurant,Wine Bar"
153,Lee's Donuts of Granville Island,49.272624,-123.135577,Donut Shop
153,The Vancouver Fish Co,49.270626,-123.13646,Seafood Restaurant
153,Jam Cafe,49.268376,-123.153947,"Café,Restaurant"
153,Their There,49.267851,-123.151388,"Bakery,Café,Sandwich Spot"
153,Las Margaritas,49.268201,-123.150121,Mexican Restaurant
153,Salmon n' Bannock,49.263305,-123.129752,Restaurant
153,Chatime,49.263826,-123.140096,"Bubble Tea Shop,Tea Room,Restaurant"
153,Dockside Restaurant,49.269422,-123.131167,"Hotel Bar,Lounge,Seafood Restaurant"
153,Juliet's Cafe,49.272659,-123.147989,"Café,Diner,Fast Food Restaurant"
153,Blenz Coffee,49.263527,-123.150045,"Café,Coffee Shop,Restaurant"
153,Be Fresh Local Market,49.270533,-123.148131,"Café,Coffee Shop,Deli"
153,Royal Seoul House,49.26363,-123.131726,Korean Restaurant
153,Tap & Barrel Bridges,49.272814,-123.136566,"Bar,Restaurant"
153,Pallet Coffee Roasters Broadway Inc,49.263599,-123.150781,"Café,Coffee Shop"
153,Carlos O'Bryan's Pub,49.265334,-123.145496,Pub
153,Popina,49.273002,-123.134905,Bistro
153,Apollonia Greek Restaurant,49.269432,-123.140576,Greek Restaurant
153,Wicked Cafe,49.265432,-123.135854,"Café,Coffee Shop,Diner"
153,Osake Artisan Sake Maker,49.270271,-123.133916,Brewery
153,Masa Japanese Restaurant,49.263414,-123.136655,"Sushi Restaurant,Seafood Restaurant"
154,Local Public Eatery,49.272458,-123.155433,"Sports Bar,Burger Joint,New American Restaurant"
154,Nook,49.272283,-123.155174,"Pizzeria,Italian Restaurant"
154,Siegel's Bagels,49.272737,-123.147184,"Bagel Shop,Bakery,Deli"
154,Chewie's Steam & Oyster Bar,49.271063,-123.155394,"Cajun and Creole Restaurant,Seafood Restaurant,South American Restaurant"
154,O5 Tea Co,49.268051,-123.155541,"Tea Room,Restaurant"
154,Viva Fine Foods & Bakery Inc,49.272,-123.15515,"Bakery,Restaurant"
154,Raisu,49.268036,-123.158378,"Diner,Japanese Restaurant"
154,AnnaLena,49.270791,-123.146937,Restaurant
154,Au Comptoir,49.268082,-123.157004,"Café,Brasserie"
154,49th Parallel Coffee,49.268036,-123.15481,"Coffee Shop,Restaurant"
154,Sophie's Cosmic Cafe,49.268253,-123.152558,"Diner,American Restaurant,Fast Food Restaurant"
154,Rain or Shine Ice Cream,49.267929,-123.1488,"Ice Cream Parlor,Restaurant"
154,Terra Breads,49.268113,-123.159358,"Bakery,Restaurant"
